,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
5566,60.0,4,9.0,2,12,4,4,1,0.0,0.0,40.0,39
5567,30.0,4,9.0,5,14,0,4,1,0.0,0.0,44.0,39
5568,47.0,4,10.0,2,3,4,2,1,7688.0,0.0,40.0,39
5569,39.0,4,13.0,4,4,0,4,0,0.0,0.0,40.0,39
5570,42.0,4,10.0,2,3,4,4,1,7298.0,0.0,45.0,39
5571,27.0,4,10.0,0,1,2,4,0,0.0,0.0,40.0,39
5572,44.0,4,10.0,0,12,0,4,1,0.0,0.0,40.0,39
5573,33.0,4,13.0,2,14,4,4,1,0.0,0.0,40.0,39
5574,54.0,4,13.0,4,4,0,4,1,0.0,0.0,50.0,39
5575,58.0,6,10.0,2,5,4,4,1,0.0,0.0,35.0,39
5576,45.0,4,13.0,4,14,0,4,1,0.0,0.0,30.0,39
5577,59.0,4,10.0,2,7,4,4,1,0.0,0.0,50.0,39
5578,29.0,4,12.0,4,9,0,4,0,0.0,0.0,50.0,39
5579,27.0,4,9.0,4,7,0,4,0,0.0,0.0,40.0,39
5580,44.0,4,14.0,2,13,4,4,1,0.0,0.0,20.0,39
5581,44.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
5582,33.0,4,10.0,2,4,4,4,1,0.0,0.0,70.0,39
5583,27.0,4,9.0,4,3,3,4,1,0.0,0.0,40.0,39
5584,33.0,4,13.0,2,4,4,4,1,0.0,0.0,55.0,39
5585,55.0,4,11.0,0,1,1,2,0,0.0,0.0,40.0,39
5586,32.0,6,11.0,2,10,4,3,1,0.0,0.0,60.0,39
5587,31.0,4,11.0,2,6,4,4,1,0.0,0.0,45.0,39
5588,57.0,5,15.0,2,10,4,4,1,99999.0,0.0,60.0,39
5589,30.0,4,13.0,2,4,4,4,1,0.0,0.0,45.0,39
5590,78.0,0,9.0,6,0,0,4,0,0.0,0.0,1.0,39
5591,28.0,4,13.0,4,12,0,4,0,0.0,0.0,48.0,39
5592,30.0,6,10.0,4,12,2,1,1,0.0,2258.0,40.0,35
5593,29.0,4,14.0,2,10,4,4,1,0.0,0.0,40.0,39
5594,66.0,4,9.0,4,8,2,2,0,0.0,0.0,3.0,39
5595,60.0,4,9.0,2,3,4,4,1,0.0,0.0,45.0,39
5596,31.0,4,13.0,2,10,4,4,1,0.0,0.0,40.0,39
5597,26.0,4,9.0,4,3,2,4,1,2597.0,0.0,40.0,39
5598,24.0,4,9.0,4,6,3,4,1,0.0,0.0,45.0,39
5599,29.0,4,13.0,4,12,0,4,1,0.0,0.0,50.0,39
5600,44.0,4,9.0,2,13,4,4,1,0.0,0.0,45.0,39
5601,34.0,2,13.0,2,4,4,4,1,0.0,0.0,55.0,39
5602,59.0,4,13.0,2,10,4,4,1,0.0,1902.0,43.0,39
5603,23.0,4,13.0,4,4,3,1,1,0.0,0.0,24.0,39
5604,23.0,4,7.0,4,8,2,4,1,0.0,0.0,40.0,30
5605,55.0,2,11.0,5,10,1,2,0,0.0,0.0,35.0,39
5606,39.0,5,9.0,2,4,4,4,1,0.0,0.0,40.0,39
5607,39.0,4,7.0,4,3,0,2,1,0.0,0.0,40.0,39
5608,57.0,4,4.0,0,14,1,4,1,0.0,0.0,75.0,39
5609,35.0,4,9.0,0,12,1,4,0,0.0,0.0,40.0,39
5610,39.0,2,11.0,2,11,4,4,1,0.0,0.0,48.0,39
5611,47.0,4,9.0,2,12,3,4,0,0.0,0.0,38.0,39
5612,53.0,7,16.0,2,1,4,4,1,0.0,0.0,50.0,39
5613,23.0,4,10.0,4,12,3,2,1,0.0,0.0,25.0,39
5614,35.0,4,14.0,4,3,0,4,1,0.0,0.0,50.0,39
5615,44.0,4,10.0,0,5,0,4,0,0.0,0.0,40.0,39
5616,28.0,4,9.0,4,8,3,4,0,0.0,0.0,25.0,39
5617,26.0,4,13.0,4,4,0,1,0,0.0,0.0,40.0,31
5618,23.0,4,9.0,4,4,0,4,1,0.0,0.0,45.0,39
5619,32.0,4,9.0,2,8,4,4,1,0.0,0.0,25.0,21
5620,49.0,5,10.0,2,14,4,4,1,0.0,0.0,50.0,39
5621,36.0,4,10.0,4,3,3,4,1,2174.0,0.0,60.0,39
5622,36.0,4,9.0,0,8,1,4,0,0.0,0.0,36.0,39
5623,41.0,0,3.0,2,0,4,3,1,0.0,0.0,40.0,39
5624,21.0,4,12.0,2,1,5,0,0,0.0,0.0,46.0,39
5625,54.0,6,13.0,2,4,4,4,1,0.0,0.0,40.0,39
5626,43.0,4,10.0,3,8,0,2,0,0.0,0.0,40.0,39
5627,35.0,2,10.0,0,1,1,4,0,0.0,0.0,40.0,39
5628,31.0,4,10.0,2,5,4,4,1,0.0,0.0,50.0,39
5629,46.0,4,10.0,2,3,2,1,1,0.0,0.0,40.0,19
5630,46.0,4,9.0,5,12,0,4,0,0.0,0.0,40.0,39
5631,56.0,4,9.0,2,8,4,4,1,0.0,0.0,40.0,39
5632,45.0,0,14.0,2,0,5,4,0,0.0,0.0,1.0,39
5633,21.0,4,9.0,4,1,3,4,1,0.0,0.0,40.0,39
5634,51.0,4,14.0,2,4,4,4,1,0.0,0.0,50.0,39
5635,47.0,7,10.0,0,10,1,4,1,0.0,0.0,20.0,39
5636,42.0,4,3.0,3,3,0,4,1,0.0,0.0,40.0,33
5637,19.0,4,10.0,4,12,3,4,0,0.0,0.0,30.0,39
5638,25.0,4,13.0,4,3,3,4,1,0.0,0.0,40.0,39
5639,37.0,4,14.0,2,13,4,4,1,0.0,0.0,60.0,39
5640,35.0,4,8.0,2,8,4,2,1,0.0,0.0,40.0,39
5641,40.0,4,9.0,2,14,4,4,1,0.0,0.0,30.0,39
5642,57.0,6,7.0,2,12,4,4,1,0.0,0.0,15.0,39
5643,38.0,4,9.0,2,13,4,4,1,0.0,0.0,50.0,39
5644,48.0,4,6.0,0,12,0,4,0,0.0,0.0,38.0,39
5645,34.0,4,10.0,0,8,0,4,0,0.0,0.0,34.0,39
5646,46.0,1,10.0,0,14,0,4,1,0.0,0.0,40.0,39
5647,30.0,4,9.0,4,1,0,4,1,0.0,0.0,38.0,0
5648,45.0,7,14.0,0,11,0,4,1,0.0,0.0,50.0,39
5649,32.0,6,13.0,2,10,4,4,1,0.0,0.0,50.0,39
5650,35.0,4,9.0,4,7,3,4,1,0.0,0.0,48.0,39
5651,62.0,4,10.0,4,3,0,4,0,8614.0,0.0,39.0,39
5652,56.0,0,9.0,2,0,4,4,1,0.0,0.0,40.0,39
5653,50.0,4,11.0,2,8,4,4,1,0.0,0.0,40.0,39
5654,25.0,4,13.0,4,13,0,4,1,0.0,0.0,40.0,39
5655,41.0,4,10.0,4,12,0,2,1,0.0,0.0,33.0,39
5656,35.0,4,9.0,4,8,3,4,0,0.0,0.0,27.0,39
5657,33.0,4,10.0,2,3,4,4,1,0.0,0.0,41.0,39
5658,38.0,4,12.0,2,4,5,4,0,0.0,1902.0,40.0,39
5659,37.0,7,13.0,4,10,0,4,1,0.0,0.0,40.0,39
5660,56.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
5661,19.0,4,4.0,4,3,3,4,1,0.0,1602.0,32.0,39
5662,31.0,4,5.0,2,4,5,4,0,0.0,0.0,40.0,39
5663,53.0,2,9.0,0,3,0,3,1,0.0,0.0,40.0,0
5664,33.0,4,9.0,5,6,1,4,1,0.0,0.0,35.0,33
5665,72.0,4,2.0,0,8,0,2,1,0.0,0.0,40.0,39
5666,54.0,4,9.0,2,14,4,4,1,0.0,0.0,50.0,39
5667,30.0,4,13.0,4,7,0,4,0,0.0,0.0,40.0,39
5668,51.0,4,16.0,4,10,0,4,1,0.0,0.0,40.0,39
5669,30.0,4,9.0,2,3,4,4,1,0.0,1848.0,50.0,39
5670,30.0,4,13.0,4,10,0,4,1,0.0,0.0,50.0,39
5671,32.0,4,10.0,2,11,4,2,1,0.0,0.0,16.0,39
5672,30.0,4,10.0,4,12,0,4,1,0.0,0.0,50.0,39
5673,35.0,4,14.0,2,1,4,4,1,0.0,0.0,40.0,39
5674,40.0,4,10.0,0,1,3,4,0,0.0,0.0,44.0,39
5675,38.0,7,13.0,0,10,0,4,0,0.0,0.0,40.0,39
5676,19.0,4,6.0,4,8,2,4,0,0.0,0.0,30.0,39
5677,32.0,4,10.0,4,10,0,4,1,0.0,0.0,44.0,39
5678,49.0,4,14.0,3,1,1,4,0,0.0,0.0,40.0,39
5679,76.0,0,13.0,2,0,4,4,1,0.0,0.0,10.0,39
5680,60.0,4,13.0,2,10,4,4,1,0.0,0.0,35.0,39
5681,60.0,4,5.0,2,12,4,4,1,0.0,0.0,40.0,39
5682,55.0,4,16.0,2,4,4,4,1,0.0,0.0,80.0,39
5683,41.0,4,13.0,0,13,0,4,0,0.0,0.0,30.0,0
5684,24.0,4,9.0,4,3,3,4,1,0.0,0.0,40.0,39
5685,53.0,4,14.0,2,12,4,4,1,7298.0,0.0,60.0,39
5686,69.0,7,10.0,6,1,0,4,0,0.0,810.0,38.0,39
5687,71.0,0,10.0,2,0,4,4,1,3432.0,0.0,30.0,39
5688,41.0,4,9.0,2,1,5,4,0,0.0,0.0,40.0,39
5689,32.0,4,9.0,4,8,3,4,0,0.0,0.0,40.0,39
5690,45.0,4,7.0,2,3,4,4,1,0.0,0.0,40.0,39
5691,59.0,4,13.0,0,4,0,4,1,0.0,0.0,40.0,39
5692,31.0,4,9.0,4,8,3,4,0,0.0,0.0,35.0,39
5693,40.0,4,9.0,5,1,1,4,0,0.0,0.0,37.0,39
5694,44.0,4,11.0,2,13,4,4,1,0.0,0.0,40.0,39
5695,63.0,4,10.0,0,12,0,4,0,0.0,0.0,60.0,39
5696,31.0,2,10.0,2,11,4,4,1,15024.0,0.0,56.0,39
5697,51.0,4,13.0,4,1,1,4,1,0.0,0.0,20.0,39
5698,51.0,4,7.0,2,7,4,1,1,0.0,0.0,40.0,30
5699,23.0,4,9.0,4,12,0,4,1,0.0,0.0,40.0,39
5700,49.0,4,4.0,2,7,4,4,1,0.0,0.0,48.0,39
5701,56.0,4,9.0,2,3,4,4,1,2885.0,0.0,45.0,39
5702,39.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
5703,39.0,6,15.0,2,10,4,4,1,15024.0,0.0,50.0,39
5704,30.0,6,9.0,0,8,1,4,0,0.0,0.0,40.0,39
5705,43.0,6,13.0,2,4,4,4,1,0.0,0.0,50.0,11
5706,31.0,4,10.0,4,3,0,4,1,0.0,0.0,50.0,39
5707,44.0,2,14.0,2,10,4,4,1,0.0,0.0,35.0,39
5708,43.0,6,15.0,2,10,4,4,1,0.0,0.0,30.0,39
5709,37.0,1,16.0,2,10,4,4,1,0.0,0.0,72.0,0
5710,41.0,4,10.0,2,1,4,4,1,0.0,0.0,46.0,39
5711,43.0,4,9.0,2,1,4,4,1,0.0,0.0,40.0,39
5712,47.0,7,10.0,2,3,4,4,1,0.0,0.0,40.0,39
5713,38.0,6,15.0,4,10,0,4,1,0.0,2824.0,45.0,39
5714,46.0,4,11.0,2,7,4,4,1,0.0,0.0,40.0,39
5715,19.0,7,10.0,4,8,3,4,0,0.0,0.0,40.0,39
5716,19.0,4,3.0,4,8,0,4,1,0.0,0.0,50.0,13
5717,24.0,4,13.0,2,12,4,4,1,0.0,0.0,45.0,39
5718,39.0,5,10.0,2,5,4,4,1,0.0,0.0,65.0,39
5719,37.0,4,11.0,0,7,0,4,0,0.0,0.0,30.0,39
5720,28.0,0,13.0,4,0,3,2,0,0.0,0.0,40.0,11
5721,40.0,4,9.0,0,3,1,4,1,0.0,0.0,40.0,39
5722,27.0,4,12.0,4,12,3,4,0,0.0,0.0,40.0,39
5723,22.0,4,9.0,4,1,2,4,0,0.0,0.0,40.0,39
5724,21.0,4,10.0,4,6,3,4,1,0.0,0.0,12.0,39
5725,32.0,4,9.0,2,4,5,4,0,0.0,0.0,40.0,39
5726,20.0,4,9.0,5,7,3,4,1,0.0,0.0,40.0,39
5727,45.0,4,14.0,0,14,0,4,1,14344.0,0.0,48.0,39
5728,46.0,2,15.0,2,11,4,4,1,0.0,0.0,40.0,39
5729,46.0,4,11.0,0,4,1,4,0,0.0,0.0,45.0,39
5730,26.0,4,10.0,4,11,0,4,1,0.0,0.0,44.0,39
5731,47.0,6,13.0,2,4,3,4,1,0.0,0.0,60.0,39
5732,22.0,4,10.0,4,10,3,4,0,0.0,0.0,10.0,39
5733,34.0,6,9.0,2,4,4,4,1,0.0,0.0,60.0,39
5734,49.0,4,2.0,2,3,4,4,1,0.0,0.0,40.0,32
5735,20.0,4,10.0,4,6,3,4,1,0.0,0.0,25.0,39
5736,28.0,4,9.0,2,7,4,4,1,0.0,0.0,45.0,39
5737,30.0,4,7.0,2,7,4,2,1,0.0,0.0,40.0,39
5738,23.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
5739,20.0,4,5.0,4,9,3,4,1,0.0,0.0,40.0,26
5740,31.0,4,10.0,2,8,4,4,1,0.0,0.0,55.0,26
5741,46.0,4,2.0,4,7,3,4,1,0.0,0.0,40.0,33
5742,42.0,4,9.0,5,1,1,4,0,0.0,0.0,40.0,39
5743,60.0,6,4.0,2,3,4,4,1,0.0,0.0,40.0,39
5744,30.0,4,13.0,4,10,0,4,1,0.0,0.0,50.0,39
5745,27.0,4,10.0,2,14,4,4,1,0.0,0.0,48.0,39
5746,20.0,4,5.0,4,12,3,4,0,0.0,0.0,32.0,39
5747,56.0,6,13.0,2,10,4,4,1,7688.0,0.0,40.0,39
5748,41.0,4,10.0,2,4,4,4,1,0.0,0.0,60.0,39
5749,61.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
5750,47.0,4,9.0,0,4,1,2,0,0.0,0.0,40.0,39
5751,60.0,4,5.0,2,7,4,4,1,2228.0,0.0,37.0,39
5752,33.0,4,5.0,2,7,4,4,1,0.0,0.0,50.0,39
5753,40.0,0,10.0,2,0,5,4,0,0.0,0.0,25.0,39
5754,48.0,4,13.0,2,10,4,4,1,0.0,0.0,45.0,2
5755,56.0,4,9.0,2,6,4,4,1,0.0,0.0,40.0,39
5756,50.0,4,11.0,2,14,4,4,1,3103.0,0.0,55.0,39
5757,57.0,6,14.0,2,10,4,4,1,0.0,0.0,40.0,39
5758,20.0,4,10.0,4,1,3,3,0,0.0,0.0,40.0,39
5759,46.0,4,11.0,0,13,2,4,0,0.0,0.0,36.0,39
5760,21.0,4,10.0,4,10,0,4,0,0.0,0.0,40.0,39
5761,37.0,4,9.0,2,4,4,4,1,0.0,0.0,40.0,39
5762,42.0,4,10.0,2,13,4,4,1,0.0,0.0,40.0,39
5763,20.0,4,9.0,4,8,3,4,0,0.0,0.0,30.0,39
5764,54.0,4,16.0,2,10,4,4,1,0.0,1977.0,50.0,39
5765,32.0,2,9.0,2,14,5,4,0,4064.0,0.0,22.0,39
5766,62.0,0,10.0,2,0,5,4,0,0.0,0.0,1.0,39
5767,50.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,39
5768,49.0,1,10.0,4,1,1,2,0,0.0,0.0,40.0,39
5769,48.0,4,12.0,2,14,4,4,1,0.0,0.0,50.0,39
5770,24.0,4,10.0,4,12,2,2,0,0.0,0.0,40.0,39
5771,46.0,4,14.0,2,13,4,1,1,0.0,0.0,40.0,30
5772,42.0,4,9.0,0,8,0,4,0,0.0,0.0,40.0,39
5773,52.0,5,10.0,2,3,4,4,1,0.0,0.0,40.0,39
5774,58.0,2,12.0,6,1,0,2,0,0.0,0.0,40.0,39
5775,37.0,4,10.0,0,13,0,0,0,0.0,0.0,40.0,39
5776,34.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
5777,26.0,4,10.0,2,1,4,4,1,0.0,2051.0,40.0,39
5778,18.0,4,10.0,4,1,2,4,0,0.0,0.0,20.0,39
5779,33.0,4,10.0,4,10,0,2,1,0.0,0.0,40.0,39
5780,41.0,4,10.0,0,12,0,4,0,0.0,0.0,15.0,39
5781,21.0,4,12.0,4,1,3,4,0,0.0,0.0,20.0,39
5782,23.0,4,11.0,4,13,0,4,0,0.0,0.0,40.0,39
5783,26.0,1,10.0,4,13,3,4,0,0.0,0.0,40.0,39
5784,33.0,4,13.0,2,8,5,4,0,0.0,0.0,40.0,39
5785,24.0,4,10.0,4,4,3,4,0,0.0,0.0,45.0,39
5786,43.0,4,6.0,2,3,4,1,1,0.0,0.0,42.0,3
5787,52.0,7,9.0,0,1,0,4,0,0.0,0.0,40.0,9
5788,27.0,0,10.0,0,0,3,2,0,0.0,0.0,40.0,39
5789,61.0,4,4.0,0,8,1,4,0,0.0,0.0,40.0,39
5790,35.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
5791,35.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
5792,45.0,5,9.0,2,4,4,4,1,15024.0,0.0,55.0,39
5793,43.0,2,9.0,2,4,4,4,1,0.0,0.0,40.0,39
5794,51.0,4,9.0,2,11,4,4,1,0.0,0.0,40.0,39
5795,35.0,4,13.0,2,14,4,4,1,0.0,0.0,40.0,39
5796,47.0,1,13.0,2,1,4,4,1,0.0,0.0,45.0,11
5797,22.0,4,10.0,4,1,3,4,1,0.0,0.0,40.0,39
5798,49.0,5,11.0,2,4,4,4,1,0.0,0.0,60.0,39
5799,20.0,4,9.0,4,3,3,4,1,0.0,0.0,20.0,39
5800,19.0,4,6.0,0,8,0,4,0,0.0,0.0,40.0,39
5801,27.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
5802,42.0,4,12.0,0,10,1,4,0,0.0,0.0,45.0,39
5803,27.0,0,10.0,0,0,3,4,1,0.0,0.0,40.0,39
5804,23.0,6,10.0,4,5,3,4,1,0.0,0.0,35.0,39
5805,20.0,4,10.0,4,13,0,4,0,0.0,0.0,10.0,39
5806,47.0,4,9.0,2,14,4,4,1,0.0,0.0,50.0,39
5807,17.0,4,8.0,4,8,3,2,1,0.0,0.0,18.0,39
5808,76.0,0,6.0,2,0,4,4,1,0.0,0.0,1.0,39
5809,39.0,4,10.0,0,12,1,4,0,0.0,0.0,40.0,39
5810,25.0,4,5.0,2,7,4,4,1,0.0,0.0,40.0,26
5811,31.0,4,11.0,2,4,5,2,0,0.0,0.0,43.0,39
5812,44.0,4,9.0,0,14,0,2,1,0.0,0.0,20.0,14
5813,53.0,4,11.0,2,4,4,4,1,0.0,0.0,40.0,39
5814,34.0,4,10.0,5,3,0,4,1,0.0,0.0,45.0,39
5815,45.0,6,10.0,2,4,4,4,1,0.0,0.0,60.0,39
5816,34.0,4,9.0,2,12,4,4,1,0.0,0.0,45.0,39
5817,35.0,4,14.0,2,12,4,4,1,0.0,0.0,40.0,39
5818,36.0,4,10.0,4,8,0,4,1,0.0,0.0,48.0,39
5819,45.0,4,10.0,6,8,1,4,0,0.0,0.0,45.0,39
5820,37.0,6,10.0,2,4,4,4,1,0.0,0.0,60.0,39
5821,53.0,4,12.0,2,7,4,4,1,0.0,0.0,40.0,39
5822,35.0,4,14.0,2,10,5,4,0,15024.0,0.0,50.0,39
5823,38.0,6,9.0,2,7,4,4,1,0.0,0.0,70.0,0
5824,65.0,5,10.0,2,12,4,4,1,0.0,0.0,40.0,39
5825,49.0,6,6.0,0,5,1,4,1,0.0,0.0,70.0,39
5826,24.0,4,9.0,4,6,0,4,1,0.0,0.0,40.0,39
5827,54.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,39
5828,17.0,4,6.0,4,12,3,4,0,0.0,0.0,12.0,39
5829,19.0,4,8.0,4,8,3,4,1,0.0,0.0,16.0,39
5830,60.0,4,9.0,6,7,0,4,0,0.0,0.0,40.0,39
5831,46.0,4,13.0,2,4,4,4,1,0.0,0.0,35.0,39
5832,78.0,0,14.0,6,0,0,4,0,0.0,0.0,15.0,39
5833,26.0,4,10.0,4,4,3,2,0,0.0,0.0,40.0,39
5834,58.0,4,2.0,2,8,4,4,1,0.0,0.0,38.0,5
5835,37.0,6,9.0,0,4,1,4,1,0.0,0.0,55.0,39
5836,41.0,4,14.0,2,10,4,4,1,0.0,0.0,38.0,39
5837,30.0,4,13.0,0,4,0,4,1,0.0,0.0,40.0,39
5838,19.0,4,10.0,4,1,0,4,0,0.0,0.0,30.0,39
5839,48.0,4,13.0,2,4,4,4,1,0.0,0.0,60.0,12
5840,22.0,4,10.0,4,14,0,4,0,0.0,0.0,24.0,39
5841,50.0,4,14.0,3,10,2,4,1,0.0,0.0,60.0,0
5842,25.0,4,2.0,4,9,0,4,0,0.0,0.0,40.0,13
5843,18.0,4,6.0,4,8,3,4,1,0.0,0.0,6.0,39
5844,21.0,4,9.0,4,6,3,4,1,0.0,0.0,40.0,39
5845,47.0,4,10.0,2,14,4,4,1,0.0,0.0,50.0,39
5846,33.0,4,9.0,4,8,2,0,0,0.0,0.0,36.0,39
5847,39.0,4,9.0,0,3,3,4,1,2174.0,0.0,40.0,39
5848,67.0,6,13.0,2,4,4,4,1,0.0,0.0,8.0,39
5849,19.0,4,10.0,4,8,3,4,1,0.0,1602.0,24.0,39
5850,18.0,4,6.0,4,8,3,4,1,0.0,0.0,11.0,39
5851,36.0,4,9.0,4,1,3,2,1,0.0,0.0,40.0,39
5852,23.0,4,10.0,4,7,3,4,1,0.0,0.0,25.0,39
5853,25.0,0,10.0,5,0,1,4,0,0.0,0.0,20.0,39
5854,40.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,0
5855,73.0,6,9.0,2,5,4,4,1,0.0,0.0,40.0,39
5856,35.0,4,10.0,2,3,4,4,1,5013.0,0.0,40.0,39
5857,31.0,4,12.0,2,3,4,4,1,0.0,0.0,40.0,39
5858,20.0,4,6.0,4,7,0,4,1,0.0,0.0,40.0,39
5859,20.0,4,9.0,4,1,3,4,0,0.0,0.0,40.0,39
5860,27.0,4,9.0,2,6,4,4,1,0.0,0.0,40.0,26
5861,66.0,5,6.0,2,12,4,4,1,0.0,0.0,30.0,39
5862,66.0,4,14.0,2,12,4,4,1,0.0,0.0,50.0,39
5863,64.0,4,14.0,4,10,0,4,0,0.0,0.0,35.0,39
5864,48.0,4,10.0,0,14,0,4,1,3325.0,0.0,53.0,39
5865,24.0,4,13.0,4,10,0,4,0,0.0,0.0,40.0,39
5866,51.0,6,9.0,2,5,4,4,1,0.0,0.0,60.0,39
5867,25.0,4,13.0,2,3,4,4,1,0.0,0.0,60.0,39
5868,33.0,4,7.0,5,12,3,4,0,0.0,0.0,20.0,39
5869,50.0,4,9.0,2,7,4,4,1,0.0,0.0,50.0,39
5870,51.0,4,4.0,3,3,0,2,1,0.0,0.0,50.0,6
5871,34.0,7,13.0,2,10,4,4,1,0.0,0.0,38.0,39
5872,41.0,2,4.0,4,8,1,2,0,0.0,0.0,40.0,39
5873,30.0,6,10.0,2,7,4,4,1,0.0,0.0,40.0,39
5874,59.0,4,10.0,0,3,0,4,1,2907.0,0.0,40.0,39
5875,41.0,6,10.0,2,7,4,4,1,3103.0,0.0,40.0,39
5876,36.0,6,14.0,4,12,0,4,1,10520.0,0.0,45.0,39
5877,37.0,4,2.0,2,5,4,4,1,0.0,0.0,85.0,26
5878,28.0,4,9.0,4,8,0,0,1,0.0,0.0,30.0,39
5879,19.0,4,9.0,4,3,3,4,1,0.0,0.0,40.0,39
5880,28.0,4,10.0,2,14,4,4,1,0.0,0.0,45.0,39
5881,62.0,4,6.0,2,7,4,2,1,0.0,0.0,40.0,39
5882,36.0,4,14.0,2,12,4,4,1,15024.0,0.0,45.0,39
5883,58.0,6,6.0,4,3,0,4,1,0.0,0.0,40.0,12
5884,42.0,5,9.0,0,12,1,4,1,1151.0,0.0,50.0,39
5885,43.0,5,9.0,2,3,4,4,1,0.0,0.0,40.0,39
5886,29.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
5887,32.0,7,9.0,4,4,0,4,1,0.0,0.0,50.0,39
5888,64.0,2,5.0,4,1,2,4,1,0.0,0.0,40.0,39
5889,39.0,4,13.0,2,10,5,4,0,0.0,0.0,20.0,39
5890,26.0,4,13.0,4,12,3,2,0,0.0,0.0,20.0,39
5891,19.0,4,9.0,4,8,0,4,1,0.0,0.0,30.0,39
5892,21.0,4,9.0,4,1,3,4,0,0.0,0.0,45.0,39
5893,32.0,4,10.0,4,1,0,4,0,0.0,0.0,40.0,39
5894,30.0,2,12.0,2,11,4,4,1,5013.0,0.0,45.0,39
5895,26.0,4,13.0,4,1,2,4,0,0.0,0.0,50.0,39
5896,20.0,4,10.0,4,1,3,1,0,0.0,0.0,15.0,39
5897,19.0,4,10.0,4,14,3,4,1,0.0,0.0,30.0,39
5898,33.0,1,13.0,2,1,4,4,1,0.0,0.0,42.0,39
5899,23.0,4,10.0,2,3,2,4,1,0.0,0.0,40.0,8
5900,29.0,4,9.0,2,3,4,4,1,0.0,0.0,45.0,39
5901,42.0,4,9.0,2,4,5,4,0,0.0,0.0,40.0,39
5902,30.0,6,9.0,2,12,4,4,1,0.0,0.0,50.0,39
5903,63.0,4,9.0,2,14,5,1,0,0.0,0.0,20.0,39
5904,34.0,4,9.0,2,6,4,4,1,0.0,0.0,40.0,39
5905,60.0,6,10.0,2,3,4,4,1,0.0,0.0,24.0,39
5906,48.0,4,9.0,2,8,4,4,1,0.0,0.0,50.0,39
5907,25.0,4,13.0,4,4,0,4,1,0.0,0.0,50.0,39
5908,27.0,4,11.0,2,1,5,2,0,0.0,0.0,40.0,39
5909,55.0,6,9.0,0,3,1,4,1,27828.0,0.0,55.0,39
5910,32.0,4,10.0,4,7,3,2,0,0.0,0.0,40.0,39
5911,22.0,4,10.0,4,1,3,4,1,0.0,0.0,25.0,12
5912,25.0,4,9.0,4,4,0,4,1,0.0,0.0,50.0,39
5913,18.0,4,7.0,4,8,3,4,0,0.0,0.0,16.0,39
5914,24.0,2,10.0,2,1,5,4,0,0.0,0.0,44.0,39
5915,29.0,4,13.0,4,4,0,4,0,0.0,0.0,40.0,39
5916,73.0,0,7.0,2,0,4,4,1,0.0,0.0,3.0,39
5917,39.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
5918,33.0,5,14.0,2,3,4,4,1,0.0,0.0,40.0,39
5919,57.0,4,9.0,0,7,0,4,0,0.0,0.0,40.0,39
5920,22.0,4,6.0,5,8,1,4,0,0.0,0.0,40.0,39
5921,33.0,0,9.0,5,0,1,4,0,0.0,0.0,20.0,39
5922,33.0,4,9.0,2,14,4,4,1,0.0,0.0,60.0,39
5923,42.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
5924,43.0,4,13.0,5,10,1,4,1,0.0,0.0,45.0,39
5925,57.0,6,10.0,2,13,4,4,1,0.0,0.0,38.0,39
5926,42.0,4,14.0,0,10,0,4,1,4650.0,0.0,40.0,39
5927,22.0,4,10.0,4,14,3,4,1,0.0,1719.0,30.0,39
5928,21.0,0,10.0,4,0,3,4,0,0.0,0.0,35.0,39
5929,42.0,6,13.0,2,12,4,4,1,0.0,0.0,50.0,39
5930,39.0,4,10.0,2,12,4,4,1,0.0,0.0,55.0,39
5931,41.0,4,10.0,2,10,5,4,0,0.0,0.0,32.0,39
5932,20.0,2,9.0,4,6,3,2,1,0.0,0.0,40.0,39
5933,47.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,39
5934,44.0,4,10.0,0,1,1,4,0,0.0,0.0,40.0,39
5935,29.0,4,13.0,4,1,0,2,0,0.0,0.0,40.0,39
5936,52.0,4,10.0,3,1,0,4,0,14084.0,0.0,16.0,39
5937,71.0,4,10.0,6,12,0,4,1,0.0,0.0,35.0,39
5938,52.0,4,9.0,4,3,3,4,1,0.0,0.0,55.0,39
5939,36.0,4,9.0,2,12,4,4,1,0.0,0.0,40.0,39
5940,53.0,4,10.0,0,3,0,4,1,0.0,0.0,48.0,39
